"ID";"Geslacht";"Leeftijd";"BurgerlijkeStaat";"RegioS";"Perioden";"BevolkingOp1Januari_1"
"19615";"T001038";"10000";"T001019";"GM0567";"2019JJ00";""
"19616";"T001038";"10000";"T001019";"GM0567";"2020JJ00";""
"19617";"T001038";"10000";"T001019";"GM0567";"2021JJ00";""
"19618";"T001038";"10000";"T001019";"GM0567";"2022JJ00";""
"19619";"T001038";"10000";"T001019";"GM0567";"2023JJ00";""
"19651";"T001038";"10000";"T001019";"GM0031";"2019JJ00";""
"19652";"T001038";"10000";"T001019";"GM0031";"2020JJ00";""
"19653";"T001038";"10000";"T001019";"GM0031";"2021JJ00";""
"19654";"T001038";"10000";"T001019";"GM0031";"2022JJ00";""
"19655";"T001038";"10000";"T001019";"GM0031";"2023JJ00";""
"19687";"T001038";"10000";"T001019";"GM0817";"2019JJ00";""
"19688";"T001038";"10000";"T001019";"GM0817";"2020JJ00";""
"19689";"T001038";"10000";"T001019";"GM0817";"2021JJ00";""
"19690";"T001038";"10000";"T001019";"GM0817";"2022JJ00";""
"19691";"T001038";"10000";"T001019";"GM0817";"2023JJ00";""
"19723";"T001038";"10000";"T001019";"GM0569";"2019JJ00";"   28628"
"19724";"T001038";"10000";"T001019";"GM0569";"2020JJ00";"   28811"
"19725";"T001038";"10000";"T001019";"GM0569";"2021JJ00";"   29151"
"19726";"T001038";"10000";"T001019";"GM0569";"2022JJ00";"   29304"
"19727";"T001038";"10000";"T001019";"GM0569";"2023JJ00";"   29463"
"19759";"T001038";"10000";"T001019";"GM0571";"2019JJ00";""
"19760";"T001038";"10000";"T001019";"GM0571";"2020JJ00";""
"19761";"T001038";"10000";"T001019";"GM0571";"2021JJ00";""
"19762";"T001038";"10000";"T001019";"GM0571";"2022JJ00";""
"19763";"T001038";"10000";"T001019";"GM0571";"2023JJ00";""
"19795";"T001038";"10000";"T001019";"GM0170";"2019JJ00";""
"19796";"T001038";"10000";"T001019";"GM0170";"2020JJ00";""
"19797";"T001038";"10000";"T001019";"GM0170";"2021JJ00";""
"19798";"T001038";"10000";"T001019";"GM0170";"2022JJ00";""
"19799";"T001038";"10000";"T001019";"GM0170";"2023JJ00";""
"19831";"T001038";"10000";"T001019";"GM0032";"2019JJ00";""
"19832";"T001038";"10000";"T001019";"GM0032";"2020JJ00";""
"19833";"T001038";"10000";"T001019";"GM0032";"2021JJ00";""
"19834";"T001038";"10000";"T001019";"GM0032";"2022JJ00";""
"19835";"T001038";"10000";"T001019";"GM0032";"2023JJ00";""
"19867";"T001038";"10000";"T001019";"GM0573";"2019JJ00";""
"19868";"T001038";"10000";"T001019";"GM0573";"2020JJ00";""
"19869";"T001038";"10000";"T001019";"GM0573";"2021JJ00";""
"19870";"T001038";"10000";"T001019";"GM0573";"2022JJ00";""
"19871";"T001038";"10000";"T001019";"GM0573";"2023JJ00";""
"19903";"T001038";"10000";"T001019";"GM0818";"2019JJ00";""
"19904";"T001038";"10000";"T001019";"GM0818";"2020JJ00";""
"19905";"T001038";"10000";"T001019";"GM0818";"2021JJ00";""
"19906";"T001038";"10000";"T001019";"GM0818";"2022JJ00";""
"19907";"T001038";"10000";"T001019";"GM0818";"2023JJ00";""
"19939";"T001038";"10000";"T001019";"GM0337";"2019JJ00";""
"19940";"T001038";"10000";"T001019";"GM0337";"2020JJ00";""
"19941";"T001038";"10000";"T001019";"GM0337";"2021JJ00";""
"19942";"T001038";"10000";"T001019";"GM0337";"2022JJ00";""
"19943";"T001038";"10000";"T001019";"GM0337";"2023JJ00";""
"19975";"T001038";"10000";"T001019";"GM0104";"2019JJ00";""
"19976";"T001038";"10000";"T001019";"GM0104";"2020JJ00";""
"19977";"T001038";"10000";"T001019";"GM0104";"2021JJ00";""
"19978";"T001038";"10000";"T001019";"GM0104";"2022JJ00";""
"19979";"T001038";"10000";"T001019";"GM0104";"2023JJ00";""
"20011";"T001038";"10000";"T001019";"GM0121";"2019JJ00";""
"20012";"T001038";"10000";"T001019";"GM0121";"2020JJ00";""
"20013";"T001038";"10000";"T001019";"GM0121";"2021JJ00";""
"20014";"T001038";"10000";"T001019";"GM0121";"2022JJ00";""
"20015";"T001038";"10000";"T001019";"GM0121";"2023JJ00";""
"20047";"T001038";"10000";"T001019";"GM0267";"2019JJ00";"   42943"
"20048";"T001038";"10000";"T001019";"GM0267";"2020JJ00";"   43171"
"20049";"T001038";"10000";"T001019";"GM0267";"2021JJ00";"   43600"
"20050";"T001038";"10000";"T001019";"GM0267";"2022JJ00";"   44311"
"20051";"T001038";"10000";"T001019";"GM0267";"2023JJ00";"   44975"
"20083";"T001038";"10000";"T001019";"GM0268";"2019JJ00";"  176731"
"20084";"T001038";"10000";"T001019";"GM0268";"2020JJ00";"  177659"
"20085";"T001038";"10000";"T001019";"GM0268";"2021JJ00";"  177359"
"20086";"T001038";"10000";"T001019";"GM0268";"2022JJ00";"  179100"
"20087";"T001038";"10000";"T001019";"GM0268";"2023JJ00";"  182480"
"20119";"T001038";"10000";"T001019";"GM1930";"2019JJ00";"   84797"
"20120";"T001038";"10000";"T001019";"GM1930";"2020JJ00";"   85219"
"20121";"T001038";"10000";"T001019";"GM1930";"2021JJ00";"   85440"
"20122";"T001038";"10000";"T001019";"GM1930";"2022JJ00";"   86332"
"20123";"T001038";"10000";"T001019";"GM1930";"2023JJ00";"   86833"
"20155";"T001038";"10000";"T001019";"GM0819";"2019JJ00";""
"20156";"T001038";"10000";"T001019";"GM0819";"2020JJ00";""
"20157";"T001038";"10000";"T001019";"GM0819";"2021JJ00";""
"20158";"T001038";"10000";"T001019";"GM0819";"2022JJ00";""
"20159";"T001038";"10000";"T001019";"GM0819";"2023JJ00";""
"20191";"T001038";"10000";"T001019";"GM1970";"2019JJ00";"   45181"
"20192";"T001038";"10000";"T001019";"GM1970";"2020JJ00";"   45228"
"20193";"T001038";"10000";"T001019";"GM1970";"2021JJ00";"   45481"
"20194";"T001038";"10000";"T001019";"GM1970";"2022JJ00";"   45593"
"20195";"T001038";"10000";"T001019";"GM1970";"2023JJ00";"   45812"
"20227";"T001038";"10000";"T001019";"GM1695";"2019JJ00";"    7308"
"20228";"T001038";"10000";"T001019";"GM1695";"2020JJ00";"    7392"
"20229";"T001038";"10000";"T001019";"GM1695";"2021JJ00";"    7581"
"20230";"T001038";"10000";"T001019";"GM1695";"2022JJ00";"    7668"
"20231";"T001038";"10000";"T001019";"GM1695";"2023JJ00";"    7857"
"20263";"T001038";"10000";"T001019";"GM1699";"2019JJ00";"   31290"
"20264";"T001038";"10000";"T001019";"GM1699";"2020JJ00";"   31253"
"20265";"T001038";"10000";"T001019";"GM1699";"2021JJ00";"   31214"
"20266";"T001038";"10000";"T001019";"GM1699";"2022JJ00";"   31238"
"20267";"T001038";"10000";"T001019";"GM1699";"2023JJ00";"   31591"
"20299";"T001038";"10000";"T001019";"GM0529";"2019JJ00";""
"20300";"T001038";"10000";"T001019";"GM0529";"2020JJ00";""
"20301";"T001038";"10000";"T001019";"GM0529";"2021JJ00";""
"20302";"T001038";"10000";"T001019";"GM0529";"2022JJ00";""
"20303";"T001038";"10000";"T001019";"GM0529";"2023JJ00";""
"20335";"T001038";"10000";"T001019";"GM0171";"2019JJ00";"   46849"
"20336";"T001038";"10000";"T001019";"GM0171";"2020JJ00";"   47291"
"20337";"T001038";"10000";"T001019";"GM0171";"2021JJ00";"   47583"
"20338";"T001038";"10000";"T001019";"GM0171";"2022JJ00";"   48048"
"20339";"T001038";"10000";"T001019";"GM0171";"2023JJ00";"   49729"
"20371";"T001038";"10000";"T001019";"GM0575";"2019JJ00";"   42859"
"20372";"T001038";"10000";"T001019";"GM0575";"2020JJ00";"   43508"
"20373";"T001038";"10000";"T001019";"GM0575";"2021JJ00";"   44062"
"20374";"T001038";"10000";"T001019";"GM0575";"2022JJ00";"   44365"
"20375";"T001038";"10000";"T001019";"GM0575";"2023JJ00";"   45179"
"20407";"T001038";"10000";"T001019";"GM0576";"2019JJ00";""
"20408";"T001038";"10000";"T001019";"GM0576";"2020JJ00";""
"20409";"T001038";"10000";"T001019";"GM0576";"2021JJ00";""
"20410";"T001038";"10000";"T001019";"GM0576";"2022JJ00";""
"20411";"T001038";"10000";"T001019";"GM0576";"2023JJ00";""
"20443";"T001038";"10000";"T001019";"GM0577";"2019JJ00";""
"20444";"T001038";"10000";"T001019";"GM0577";"2020JJ00";""
"20445";"T001038";"10000";"T001019";"GM0577";"2021JJ00";""
"20446";"T001038";"10000";"T001019";"GM0577";"2022JJ00";""
"20447";"T001038";"10000";"T001019";"GM0577";"2023JJ00";""
"20479";"T001038";"10000";"T001019";"GM0120";"2019JJ00";""
"20480";"T001038";"10000";"T001019";"GM0120";"2020JJ00";""
"20481";"T001038";"10000";"T001019";"GM0120";"2021JJ00";""
"20482";"T001038";"10000";"T001019";"GM0120";"2022JJ00";""
"20483";"T001038";"10000";"T001019";"GM0120";"2023JJ00";""
"20515";"T001038";"10000";"T001019";"GM0820";"2019JJ00";"   23186"
"20516";"T001038";"10000";"T001019";"GM0820";"2020JJ00";"   23383"
"20517";"T001038";"10000";"T001019";"GM0820";"2021JJ00";"   23702"
"20518";"T001038";"10000";"T001019";"GM0820";"2022JJ00";"   23826"
"20519";"T001038";"10000";"T001019";"GM0820";"2023JJ00";"   24015"
"20551";"T001038";"10000";"T001019";"GM0821";"2019JJ00";""
"20552";"T001038";"10000";"T001019";"GM0821";"2020JJ00";""
"20553";"T001038";"10000";"T001019";"GM0821";"2021JJ00";""
"20554";"T001038";"10000";"T001019";"GM0821";"2022JJ00";""
"20555";"T001038";"10000";"T001019";"GM0821";"2023JJ00";""
"20587";"T001038";"10000";"T001019";"GM0302";"2019JJ00";"   27481"
"20588";"T001038";"10000";"T001019";"GM0302";"2020JJ00";"   27851"
"20589";"T001038";"10000";"T001019";"GM0302";"2021JJ00";"   28021"
"20590";"T001038";"10000";"T001019";"GM0302";"2022JJ00";"   28223"
"20591";"T001038";"10000";"T001019";"GM0302";"2023JJ00";"   28731"
"20623";"T001038";"10000";"T001019";"GM0951";"2019JJ00";""
"20624";"T001038";"10000";"T001019";"GM0951";"2020JJ00";""
"20625";"T001038";"10000";"T001019";"GM0951";"2021JJ00";""
"20626";"T001038";"10000";"T001019";"GM0951";"2022JJ00";""
"20627";"T001038";"10000";"T001019";"GM0951";"2023JJ00";""
"20659";"T001038";"10000";"T001019";"GM0429";"2019JJ00";""
"20660";"T001038";"10000";"T001019";"GM0429";"2020JJ00";""
"20661";"T001038";"10000";"T001019";"GM0429";"2021JJ00";""
"20662";"T001038";"10000";"T001019";"GM0429";"2022JJ00";""
"20663";"T001038";"10000";"T001019";"GM0429";"2023JJ00";""
"20695";"T001038";"10000";"T001019";"GM0122";"2019JJ00";""
"20696";"T001038";"10000";"T001019";"GM0122";"2020JJ00";""
"20697";"T001038";"10000";"T001019";"GM0122";"2021JJ00";""
"20698";"T001038";"10000";"T001019";"GM0122";"2022JJ00";""
"20699";"T001038";"10000";"T001019";"GM0122";"2023JJ00";""
"20731";"T001038";"10000";"T001019";"GM0822";"2019JJ00";""
"20732";"T001038";"10000";"T001019";"GM0822";"2020JJ00";""
"20733";"T001038";"10000";"T001019";"GM0822";"2021JJ00";""
"20734";"T001038";"10000";"T001019";"GM0822";"2022JJ00";""
"20735";"T001038";"10000";"T001019";"GM0822";"2023JJ00";""
"20767";"T001038";"10000";"T001019";"GM0579";"2019JJ00";"   24426"
"20768";"T001038";"10000";"T001019";"GM0579";"2020JJ00";"   24840"
"20769";"T001038";"10000";"T001019";"GM0579";"2021JJ00";"   25064"
"20770";"T001038";"10000";"T001019";"GM0579";"2022JJ00";"   25499"
"20771";"T001038";"10000";"T001019";"GM0579";"2023JJ00";"   25746"
"20803";"T001038";"10000";"T001019";"GM0953";"2019JJ00";""
"20804";"T001038";"10000";"T001019";"GM0953";"2020JJ00";""
"20805";"T001038";"10000";"T001019";"GM0953";"2021JJ00";""
"20806";"T001038";"10000";"T001019";"GM0953";"2022JJ00";""
"20807";"T001038";"10000";"T001019";"GM0953";"2023JJ00";""
"20839";"T001038";"10000";"T001019";"GM0823";"2019JJ00";"   18623"
"20840";"T001038";"10000";"T001019";"GM0823";"2020JJ00";"   18714"
"20841";"T001038";"10000";"T001019";"GM0823";"2021JJ00";"   18842"
"20842";"T001038";"10000";"T001019";"GM0823";"2022JJ00";"   19061"
"20843";"T001038";"10000";"T001019";"GM0823";"2023JJ00";"   19217"
"20875";"T001038";"10000";"T001019";"GM0824";"2019JJ00";"   26140"
"20876";"T001038";"10000";"T001019";"GM0824";"2020JJ00";"   26245"
"20877";"T001038";"10000";"T001019";"GM0824";"2021JJ00";"   32373"
"20878";"T001038";"10000";"T001019";"GM0824";"2022JJ00";"   32503"
"20879";"T001038";"10000";"T001019";"GM0824";"2023JJ00";"   32941"
"20911";"T001038";"10000";"T001019";"GM1895";"2019JJ00";"   38129"
"20912";"T001038";"10000";"T001019";"GM1895";"2020JJ00";"   38209"
"20913";"T001038";"10000";"T001019";"GM1895";"2021JJ00";"   38277"
"20914";"T001038";"10000";"T001019";"GM1895";"2022JJ00";"   38521"
"20915";"T001038";"10000";"T001019";"GM1895";"2023JJ00";"   39044"
"20947";"T001038";"10000";"T001019";"GM0269";"2019JJ00";"   23598"
"20948";"T001038";"10000";"T001019";"GM0269";"2020JJ00";"   23646"
"20949";"T001038";"10000";"T001019";"GM0269";"2021JJ00";"   23760"
"20950";"T001038";"10000";"T001019";"GM0269";"2022JJ00";"   23930"
"20951";"T001038";"10000";"T001019";"GM0269";"2023JJ00";"   24264"
"20983";"T001038";"10000";"T001019";"GM0035";"2019JJ00";""
"20984";"T001038";"10000";"T001019";"GM0035";"2020JJ00";""
"20985";"T001038";"10000";"T001019";"GM0035";"2021JJ00";""
"20986";"T001038";"10000";"T001019";"GM0035";"2022JJ00";""
"20987";"T001038";"10000";"T001019";"GM0035";"2023JJ00";""
"21019";"T001038";"10000";"T001019";"GM0036";"2019JJ00";""
"21020";"T001038";"10000";"T001019";"GM0036";"2020JJ00";""
"21021";"T001038";"10000";"T001019";"GM0036";"2021JJ00";""
"21022";"T001038";"10000";"T001019";"GM0036";"2022JJ00";""
"21023";"T001038";"10000";"T001019";"GM0036";"2023JJ00";""
"21055";"T001038";"10000";"T001019";"GM0173";"2019JJ00";"   31840"
"21056";"T001038";"10000";"T001019";"GM0173";"2020JJ00";"   31836"
"21057";"T001038";"10000";"T001019";"GM0173";"2021JJ00";"   31701"
"21058";"T001038";"10000";"T001019";"GM0173";"2022JJ00";"   31741"
"21059";"T001038";"10000";"T001019";"GM0173";"2023JJ00";"   31925"
"21091";"T001038";"10000";"T001019";"GM0174";"2019JJ00";""
"21092";"T001038";"10000";"T001019";"GM0174";"2020JJ00";""
"21093";"T001038";"10000";"T001019";"GM0174";"2021JJ00";""
"21094";"T001038";"10000";"T001019";"GM0174";"2022JJ00";""
"21095";"T001038";"10000";"T001019";"GM0174";"2023JJ00";""
"21127";"T001038";"10000";"T001019";"GM1773";"2019JJ00";"   18071"
"21128";"T001038";"10000";"T001019";"GM1773";"2020JJ00";"   18252"
"21129";"T001038";"10000";"T001019";"GM1773";"2021JJ00";"   18361"
"21130";"T001038";"10000";"T001019";"GM1773";"2022JJ00";"   18496"
"21131";"T001038";"10000";"T001019";"GM1773";"2023JJ00";"   18682"
"21163";"T001038";"10000";"T001019";"GM0175";"2019JJ00";"   17813"
"21164";"T001038";"10000";"T001019";"GM0175";"2020JJ00";"   18009"
"21165";"T001038";"10000";"T001019";"GM0175";"2021JJ00";"   18295"
"21166";"T001038";"10000";"T001019";"GM0175";"2022JJ00";"   18457"
"21167";"T001038";"10000";"T001019";"GM0175";"2023JJ00";"   18955"
"21199";"T001038";"10000";"T001019";"GM0881";"2019JJ00";""
"21200";"T001038";"10000";"T001019";"GM0881";"2020JJ00";""
"21201";"T001038";"10000";"T001019";"GM0881";"2021JJ00";""
"21202";"T001038";"10000";"T001019";"GM0881";"2022JJ00";""
"21203";"T001038";"10000";"T001019";"GM0881";"2023JJ00";""
"21235";"T001038";"10000";"T001019";"GM1586";"2019JJ00";"   29704"
"21236";"T001038";"10000";"T001019";"GM1586";"2020JJ00";"   29627"
"21237";"T001038";"10000";"T001019";"GM1586";"2021JJ00";"   29574"
"21238";"T001038";"10000";"T001019";"GM1586";"2022JJ00";"   29603"
"21239";"T001038";"10000";"T001019";"GM1586";"2023JJ00";"   29846"
"21271";"T001038";"10000";"T001019";"GM0825";"2019JJ00";""
"21272";"T001038";"10000";"T001019";"GM0825";"2020JJ00";""
"21273";"T001038";"10000";"T001019";"GM0825";"2021JJ00";""
"21274";"T001038";"10000";"T001019";"GM0825";"2022JJ00";""
"21275";"T001038";"10000";"T001019";"GM0825";"2023JJ00";""
"21307";"T001038";"10000";"T001019";"GM0692";"2019JJ00";""
"21308";"T001038";"10000";"T001019";"GM0692";"2020JJ00";""
"21309";"T001038";"10000";"T001019";"GM0692";"2021JJ00";""
"21310";"T001038";"10000";"T001019";"GM0692";"2022JJ00";""
"21311";"T001038";"10000";"T001019";"GM0692";"2023JJ00";""
"21343";"T001038";"10000";"T001019";"GM0033";"2019JJ00";""
"21344";"T001038";"10000";"T001019";"GM0033";"2020JJ00";""
"21345";"T001038";"10000";"T001019";"GM0033";"2021JJ00";""
"21346";"T001038";"10000";"T001019";"GM0033";"2022JJ00";""
"21347";"T001038";"10000";"T001019";"GM0033";"2023JJ00";""
"21379";"T001038";"10000";"T001019";"GM0123";"2019JJ00";""
"21380";"T001038";"10000";"T001019";"GM0123";"2020JJ00";""
"21381";"T001038";"10000";"T001019";"GM0123";"2021JJ00";""
"21382";"T001038";"10000";"T001019";"GM0123";"2022JJ00";""
"21383";"T001038";"10000";"T001019";"GM0123";"2023JJ00";""
"21415";"T001038";"10000";"T001019";"GM0826";"2019JJ00";"   55616"
"21416";"T001038";"10000";"T001019";"GM0826";"2020JJ00";"   55982"
"21417";"T001038";"10000";"T001019";"GM0826";"2021JJ00";"   56206"
"21418";"T001038";"10000";"T001019";"GM0826";"2022JJ00";"   56535"
"21419";"T001038";"10000";"T001019";"GM0826";"2023JJ00";"   57425"
"21451";"T001038";"10000";"T001019";"GM0580";"2019JJ00";""
"21452";"T001038";"10000";"T001019";"GM0580";"2020JJ00";""
"21453";"T001038";"10000";"T001019";"GM0580";"2021JJ00";""
"21454";"T001038";"10000";"T001019";"GM0580";"2022JJ00";""
"21455";"T001038";"10000";"T001019";"GM0580";"2023JJ00";""
"21487";"T001038";"10000";"T001019";"GM0085";"2019JJ00";"   25497"
"21488";"T001038";"10000";"T001019";"GM0085";"2020JJ00";"   25469"
"21489";"T001038";"10000";"T001019";"GM0085";"2021JJ00";"   25464"
"21490";"T001038";"10000";"T001019";"GM0085";"2022JJ00";"   25680"
"21491";"T001038";"10000";"T001019";"GM0085";"2023JJ00";"   25837"
"21523";"T001038";"10000";"T001019";"GM0431";"2019JJ00";"    9757"
"21524";"T001038";"10000";"T001019";"GM0431";"2020JJ00";"    9735"
"21525";"T001038";"10000";"T001019";"GM0431";"2021JJ00";"    9689"
"21526";"T001038";"10000";"T001019";"GM0431";"2022JJ00";"    9639"
"21527";"T001038";"10000";"T001019";"GM0431";"2023JJ00";"    9720"
"21559";"T001038";"10000";"T001019";"GM0176";"2019JJ00";""
"21560";"T001038";"10000";"T001019";"GM0176";"2020JJ00";""
"21561";"T001038";"10000";"T001019";"GM0176";"2021JJ00";""
"21562";"T001038";"10000";"T001019";"GM0176";"2022JJ00";""
"21563";"T001038";"10000";"T001019";"GM0176";"2023JJ00";""
"21595";"T001038";"10000";"T001019";"GM0996";"2019JJ00";""
"21596";"T001038";"10000";"T001019";"GM0996";"2020JJ00";""
"21597";"T001038";"10000";"T001019";"GM0996";"2021JJ00";""
"21598";"T001038";"10000";"T001019";"GM0996";"2022JJ00";""
"21599";"T001038";"10000";"T001019";"GM0996";"2023JJ00";""
"21631";"T001038";"10000";"T001019";"GM0827";"2019JJ00";""
"21632";"T001038";"10000";"T001019";"GM0827";"2020JJ00";""
"21633";"T001038";"10000";"T001019";"GM0827";"2021JJ00";""
"21634";"T001038";"10000";"T001019";"GM0827";"2022JJ00";""
"21635";"T001038";"10000";"T001019";"GM0827";"2023JJ00";""
"21667";"T001038";"10000";"T001019";"GM0432";"2019JJ00";"   11779"
"21668";"T001038";"10000";"T001019";"GM0432";"2020JJ00";"   11836"
"21669";"T001038";"10000";"T001019";"GM0432";"2021JJ00";"   12009"
"21670";"T001038";"10000";"T001019";"GM0432";"2022JJ00";"   12074"
"21671";"T001038";"10000";"T001019";"GM0432";"2023JJ00";"   12180"
"21703";"T001038";"10000";"T001019";"GM0086";"2019JJ00";"   29723"
"21704";"T001038";"10000";"T001019";"GM0086";"2020JJ00";"   29733"
"21705";"T001038";"10000";"T001019";"GM0086";"2021JJ00";"   29812"
"21706";"T001038";"10000";"T001019";"GM0086";"2022JJ00";"   29791"
"21707";"T001038";"10000";"T001019";"GM0086";"2023JJ00";"   30054"
"21739";"T001038";"10000";"T001019";"GM0828";"2019JJ00";"   91451"
"21740";"T001038";"10000";"T001019";"GM0828";"2020JJ00";"   91915"
"21741";"T001038";"10000";"T001019";"GM0828";"2021JJ00";"   92526"
"21742";"T001038";"10000";"T001019";"GM0828";"2022JJ00";"   93307"
"21743";"T001038";"10000";"T001019";"GM0828";"2023JJ00";"   94437"
"21775";"T001038";"10000";"T001019";"GM0829";"2019JJ00";""
"21776";"T001038";"10000";"T001019";"GM0829";"2020JJ00";""
"21777";"T001038";"10000";"T001019";"GM0829";"2021JJ00";""
"21778";"T001038";"10000";"T001019";"GM0829";"2022JJ00";""
"21779";"T001038";"10000";"T001019";"GM0829";"2023JJ00";""
"21811";"T001038";"10000";"T001019";"GM0831";"2019JJ00";""
"21812";"T001038";"10000";"T001019";"GM0831";"2020JJ00";""
"21813";"T001038";"10000";"T001019";"GM0831";"2021JJ00";""
"21814";"T001038";"10000";"T001019";"GM0831";"2022JJ00";""
"21815";"T001038";"10000";"T001019";"GM0831";"2023JJ00";""
"21847";"T001038";"10000";"T001019";"GM0584";"2019JJ00";""
"21848";"T001038";"10000";"T001019";"GM0584";"2020JJ00";""
"21849";"T001038";"10000";"T001019";"GM0584";"2021JJ00";""
"21850";"T001038";"10000";"T001019";"GM0584";"2022JJ00";""
"21851";"T001038";"10000";"T001019";"GM0584";"2023JJ00";""
"21883";"T001038";"10000";"T001019";"GM1509";"2019JJ00";"   39473"
"21884";"T001038";"10000";"T001019";"GM1509";"2020JJ00";"   39388"
"21885";"T001038";"10000";"T001019";"GM1509";"2021JJ00";"   39346"
"21886";"T001038";"10000";"T001019";"GM1509";"2022JJ00";"   39387"
"21887";"T001038";"10000";"T001019";"GM1509";"2023JJ00";"   39613"
"21919";"T001038";"10000";"T001019";"GM0038";"2019JJ00";""
